date,open,high,low,close
02/01/2021,138.35,139.81,136.45,137.67
01/29/2021,140.58,142.77,137.305,137.85
01/28/2021,145.18,146.8,138.7901,140.29
01/27/2021,139.0,146.98,138.45,145.46
01/26/2021,137.33,141.44,135.11,140.58
01/25/2021,135.01,136.91,132.5535,136.28
01/22/2021,133.06,135.17,131.31,134.5
01/21/2021,131.25,134.93,130.5,134.09
01/20/2021,133.25,134.15,131.75,132.67
01/19/2021,135.92,135.92,132.17,132.3
01/15/2021,135.91,137.48,134.07,134.81
01/14/2021,131.55,136.57,131.51,135.55
01/13/2021,136.0,137.72,131.611,133.2
01/12/2021,141.24,144.8661,140.56,142.91
01/11/2021,140.77,142.75,139.0601,141.5
01/08/2021,143.18,145.05,140.9,142.86
01/07/2021,139.27,144.19,139.01,144.05
01/06/2021,138.61,141.96,138.32,139.39
01/05/2021,138.69,140.0972,137.7,139.79
01/04/2021,139.44,140.23,135.89,138.68
12/31/2020,138.28,141.03,137.555,140.26
12/30/2020,139.81,140.74,138.01,138.05
12/29/2020,142.98,143.77,139.04,139.42
12/28/2020,143.87,143.886,141.1701,141.91
12/24/2020,141.69,143.06,141.16,142.9
12/23/2020,140.72,144.13,140.72,142.08
12/22/2020,142.74,142.935,140.51,140.54
12/21/2020,137.6,143.6,136.27,142.23
12/18/2020,148.51,149.325,137.56,140.14
12/17/2020,145.0,148.4,144.6255,148.1
12/16/2020,145.35,146.0,143.7204,144.39
12/15/2020,144.4,145.8,142.8829,144.71
12/14/2020,142.0,145.545,142.0,143.66
12/11/2020,140.81,141.9,139.56,141.85
12/10/2020,140.52,142.33,139.57,141.84
12/09/2020,141.42,142.47,138.7,141.16
12/08/2020,139.4,142.27,139.05,142.18
12/07/2020,140.21,141.5,138.8209,139.74
12/04/2020,140.55,141.82,139.58,140.23
12/03/2020,141.84,142.776,140.11,140.5
12/02/2020,140.58,142.39,140.235,141.32
12/01/2020,141.7,141.99,139.75,140.75
11/30/2020,142.5,143.23,139.305,139.89
11/27/2020,141.86,143.315,141.1968,142.08
11/25/2020,145.89,146.39,139.6701,141.69
11/24/2020,149.99,151.24,147.73,150.51
11/23/2020,148.5,149.88,146.38,148.94
11/20/2020,148.09,149.72,147.64,147.8
11/19/2020,146.18,149.04,145.02,148.68
11/18/2020,146.97,149.23,145.985,147.24
11/17/2020,144.6,146.2,144.34,146.09
11/16/2020,141.69,144.65,140.77,144.6
11/13/2020,140.0,142.43,139.39,141.86
11/12/2020,140.51,141.38,137.755,138.46
11/11/2020,141.68,142.58,140.3,140.56
11/10/2020,140.8,141.8275,136.81,139.95
11/09/2020,144.99,146.22,140.86,140.86
11/06/2020,141.22,141.62,138.87,140.29
11/05/2020,136.78,140.98,136.43,140.74
11/04/2020,134.07,135.78,132.265,133.74
11/03/2020,128.51,132.9,127.66,131.93
11/02/2020,130.03,131.37,126.79,127.0
10/30/2020,129.0,130.345,126.91,128.73
10/29/2020,129.65,130.72,128.36,129.76
10/28/2020,136.0,136.58,129.7,129.89
10/27/2020,142.46,142.76,139.05,139.1
10/26/2020,147.47,147.47,140.15,142.62
10/23/2020,148.8,150.46,147.55,149.2
10/22/2020,150.0,150.0,145.81,147.72
10/21/2020,149.85,151.2,148.84,149.69
10/20/2020,151.36,151.78,149.49,149.56
10/19/2020,153.0,154.38,149.26,149.92
10/16/2020,154.6,155.96,152.53,152.61
10/15/2020,152.66,155.29,152.04,153.18
10/14/2020,156.0,157.48,154.54,155.66
10/13/2020,153.39,156.0,152.6801,155.04
10/12/2020,151.65,153.5,151.44,152.22
10/09/2020,151.5,152.98,150.34,151.48
10/08/2020,148.95,151.3,148.01,150.25
10/07/2020,148.29,149.12,146.95,147.75
10/06/2020,145.0,148.6,144.8,147.0
10/05/2020,144.01,146.0,143.66,145.06
10/02/2020,141.16,145.58,141.0,142.95
10/01/2020,145.0,146.4182,144.2,144.7
09/30/2020,144.59,146.8,142.76,143.67
09/29/2020,143.63,148.45,143.366,145.74
09/28/2020,143.0,144.19,142.48,142.99
09/25/2020,140.38,141.84,139.48,141.65
09/24/2020,138.5,141.26,138.0,140.38
09/23/2020,142.89,143.37,138.98,139.02
09/22/2020,141.0,142.856,138.63,142.61
09/21/2020,138.26,140.48,137.38,140.27
09/18/2020,141.08,142.95,139.76,141.19
09/17/2020,142.74,143.28,140.18,141.39
09/16/2020,143.95,147.245,143.49,144.87
09/15/2020,142.01,143.78,141.72,143.15
09/14/2020,143.2,145.84,140.31,140.82
09/11/2020,141.14,143.15,139.95,142.01
09/10/2020,140.69,143.03,138.77,139.82
09/09/2020,137.02,141.55,135.855,140.13
09/08/2020,134.46,137.32,132.86,134.48
09/04/2020,141.46,143.45,135.91,137.47
09/03/2020,146.49,148.47,140.54,144.02
09/02/2020,142.3,147.54,141.63,147.03
09/01/2020,142.4,143.24,140.9,141.28
08/31/2020,146.5,150.2399,142.73,144.44
08/28/2020,143.45,147.79,139.2101,146.09
08/27/2020,144.69,146.9,141.77,142.9
08/26/2020,143.14,144.09,141.64,143.59
08/25/2020,143.69,144.15,139.245,140.69
08/24/2020,140.13,142.37,139.7601,142.25
08/21/2020,138.7,139.48,137.46,138.85
08/20/2020,139.09,139.27,137.36,138.92
08/19/2020,139.52,140.84,138.51,139.26
08/18/2020,136.92,139.06,136.92,138.78
08/17/2020,136.13,138.78,135.481,136.42
08/14/2020,137.15,138.2767,135.075,135.85
08/13/2020,140.0,140.115,137.17,137.18
08/12/2020,141.0,141.6599,139.3,140.72
08/11/2020,141.82,143.385,140.57,140.87
08/10/2020,142.31,142.68,139.25,141.46
08/07/2020,143.73,144.04,140.8,142.31
08/06/2020,146.4,146.4,143.1669,144.34
08/05/2020,144.11,146.25,143.25,145.9
08/04/2020,142.52,143.37,141.56,143.28
08/03/2020,140.0,144.23,139.09,143.17
07/31/2020,140.02,140.26,136.85,140.21
07/30/2020,138.35,139.38,135.71,138.88
07/29/2020,139.14,140.52,138.38,139.83
07/28/2020,140.27,141.16,138.365,138.48
07/27/2020,140.76,141.36,138.71,141.14
07/24/2020,141.48,141.94,139.32,140.82
07/23/2020,144.23,145.33,141.59,142.12
07/22/2020,143.74,145.585,143.0,144.23
07/21/2020,146.25,146.9,143.08,143.42
07/20/2020,140.41,145.35,140.28,145.01
07/17/2020,140.01,140.91,137.43,139.93
07/16/2020,141.0,145.85,139.53,139.87
07/15/2020,141.7,142.4,138.6,139.7
07/14/2020,137.53,138.28,134.7,138.25
07/13/2020,147.0,147.05,138.32,138.4
07/10/2020,147.64,147.73,145.72,146.09
07/09/2020,148.92,149.46,146.24,147.99
07/08/2020,145.99,147.63,145.32,147.0
07/07/2020,148.06,148.82,145.28,145.53
07/06/2020,151.86,152.7,149.0,149.15
07/02/2020,155.0,155.91,149.44,149.88
07/01/2020,154.9,157.0,152.06,153.1
06/30/2020,152.07,156.8,150.79,154.86
06/29/2020,147.78,151.45,146.26,150.99
06/26/2020,149.68,151.63,146.28,146.5
06/25/2020,151.94,152.26,146.96,149.45
06/24/2020,155.55,161.95,151.94,152.73
06/23/2020,149.0,150.77,148.4,149.23
06/22/2020,150.0,150.83,146.41,148.0
06/19/2020,148.23,152.0,147.42,150.69
06/18/2020,141.44,143.66,139.46,143.43
06/17/2020,141.0,143.77,140.65,141.24
06/16/2020,140.02,142.05,138.33,139.49
06/15/2020,133.47,137.93,132.41,136.89
06/12/2020,139.47,140.68,133.21,135.85
06/11/2020,142.29,142.86,135.94,136.29
06/10/2020,147.05,147.81,144.27,144.79
06/09/2020,151.62,151.85,146.41,146.41
06/08/2020,151.2,153.19,148.64,151.85
06/05/2020,148.96,152.19,148.7,149.77
06/04/2020,148.51,150.15,146.88,148.08
06/03/2020,151.94,152.49,149.3,149.39
06/02/2020,154.58,155.99,151.93,152.94
06/01/2020,153.92,156.09,152.18,154.14
05/29/2020,154.5,157.0,151.18,156.27
05/28/2020,140.32,143.72,139.61,142.44
05/27/2020,138.95,140.25,134.45,139.66
05/26/2020,139.32,139.66,136.3,137.93
05/22/2020,135.24,135.8,133.24,134.6
05/21/2020,139.46,140.89,135.32,136.56
05/20/2020,140.46,141.44,136.13,140.07
05/19/2020,139.0,141.68,137.72,139.31
05/18/2020,138.0,140.73,136.96,139.03
05/15/2020,134.01,135.25,132.0,134.48
05/14/2020,130.03,134.1,128.8,133.82
05/13/2020,137.5,139.03,132.2,134.86
05/12/2020,141.66,141.88,136.85,138.05
05/11/2020,139.3,142.69,138.25,141.12
05/08/2020,135.0,140.96,134.39,140.31
05/07/2020,129.02,133.76,127.97,133.3
05/06/2020,128.43,129.58,126.75,126.87
05/05/2020,126.97,130.29,126.02,126.78
05/04/2020,124.43,126.53,122.77,126.34
05/01/2020,129.0,129.0,124.9,125.34
04/30/2020,134.05,134.32,131.0,131.52
04/29/2020,131.44,135.32,130.12,134.97
04/28/2020,132.14,132.53,129.2,129.63
04/27/2020,130.06,131.36,129.72,129.95
04/24/2020,127.62,129.61,126.38,128.17
04/23/2020,127.49,128.75,126.0,126.42
04/22/2020,127.59,128.93,126.2,128.0
04/21/2020,129.91,130.59,121.78,124.97
04/20/2020,133.58,136.51,132.07,132.62
04/17/2020,137.67,138.5,134.43,136.48
04/16/2020,135.24,139.13,134.09,135.3
04/15/2020,131.83,135.39,131.83,133.54
04/14/2020,133.1,137.0,131.64,136.06
04/13/2020,130.29,131.89,127.77,129.93
04/09/2020,132.0,134.65,129.84,131.43
04/08/2020,124.9,131.5,124.1,130.46
04/07/2020,126.29,127.67,122.64,123.55
04/06/2020,122.56,123.49,119.08,122.94
04/03/2020,117.86,119.8,114.73,116.97
04/02/2020,114.57,119.0,112.25,118.2
04/01/2020,116.88,120.77,114.2,116.0
03/31/2020,120.32,124.75,120.01,121.1
03/30/2020,116.46,123.0,116.1,120.52
03/27/2020,119.47,120.21,112.57,115.74
03/26/2020,116.74,127.87,116.6,124.72
03/25/2020,114.0,123.28,112.07,116.2
03/24/2020,113.58,115.79,106.08,112.53
03/23/2020,104.67,109.36,99.27,105.74
03/20/2020,103.85,113.19,102.22,105.72
03/19/2020,91.76,105.68,86.81,100.19
03/18/2020,90.0,93.56,87.82,93.01
03/17/2020,97.41,99.32,86.0,95.84
03/16/2020,96.56,103.51,95.24,95.94
03/13/2020,103.52,108.08,97.06,107.88
03/12/2020,96.74,101.33,96.38,97.85
03/11/2020,110.67,112.21,104.27,106.01
03/10/2020,113.93,114.49,106.2,113.84
03/09/2020,107.26,112.52,105.65,109.45
03/06/2020,117.76,119.53,114.56,117.13
03/05/2020,122.22,124.2,120.28,121.88
03/04/2020,122.49,128.2,121.75,125.57
03/03/2020,121.96,126.4,116.62,120.59
03/02/2020,120.84,122.77,116.67,121.74
02/28/2020,122.63,128.52,116.0,120.52
02/27/2020,140.07,143.04,135.45,135.63
02/26/2020,148.7,150.27,143.27,144.27
02/25/2020,153.05,153.28,145.68,147.04
02/24/2020,152.66,153.43,149.32,151.69
02/21/2020,159.23,160.59,158.16,159.87
02/20/2020,162.34,163.12,158.08,162.2
02/19/2020,161.5,163.17,161.25,162.33
02/18/2020,160.49,161.2,159.22,160.36
02/14/2020,159.07,161.97,159.0,161.82
02/13/2020,158.17,159.12,156.45,159.01
02/12/2020,157.19,159.37,157.0,158.87
02/11/2020,159.0,159.78,155.94,156.19
02/10/2020,154.34,158.38,153.51,157.87
02/07/2020,156.67,156.69,154.63,156.27
02/06/2020,156.48,158.73,155.23,157.5
02/05/2020,155.1,156.89,151.25,151.56
02/04/2020,151.5,154.27,150.62,153.6
02/03/2020,148.5,149.94,148.28,149.32
01/31/2020,150.59,150.59,146.44,148.06
01/30/2020,147.49,151.63,146.44,151.23
01/29/2020,149.79,150.5,147.94,148.4
01/28/2020,146.14,149.37,146.14,148.81
01/27/2020,147.75,147.75,145.24,145.24
01/24/2020,153.78,157.35,150.25,150.63
01/23/2020,150.11,153.81,149.4,153.08
01/22/2020,150.74,152.43,149.84,149.96
01/21/2020,151.0,151.35,148.29,148.68
01/17/2020,153.45,153.81,150.69,151.36
01/16/2020,151.0,153.77,151.0,152.2
01/15/2020,152.74,152.88,149.42,149.64
01/14/2020,152.44,155.18,151.7,152.09
01/13/2020,150.81,152.26,149.52,152.0
01/10/2020,152.52,152.69,149.53,149.87
01/09/2020,153.0,153.98,150.15,151.8
01/08/2020,151.35,151.93,147.6,151.55
01/07/2020,153.69,155.23,149.87,150.34
01/06/2020,153.0,154.14,151.54,154.06
01/03/2020,153.02,155.71,152.89,154.02
01/02/2020,153.74,155.71,152.62,155.64
12/31/2019,152.13,153.25,151.43,151.79
12/30/2019,154.16,154.16,151.4,152.43
12/27/2019,153.96,154.61,152.9,154.16
12/26/2019,152.2,153.67,152.18,153.46
12/24/2019,152.68,152.8,150.31,151.02
12/23/2019,151.22,152.8,150.63,152.68
12/20/2019,148.93,151.3,148.65,151.04
12/19/2019,148.75,149.5,147.9,148.68
12/18/2019,149.0,151.15,148.55,149.0
12/17/2019,151.48,151.48,148.8,148.94
12/16/2019,151.76,152.0,150.03,150.89
12/13/2019,155.69,155.88,151.25,151.3
12/12/2019,150.5,156.25,149.22,156.14
12/11/2019,148.53,151.03,148.4,150.91
12/10/2019,150.76,152.15,148.16,148.73
12/09/2019,147.0,150.32,146.86,149.43
12/06/2019,148.81,149.06,146.36,147.08
12/05/2019,152.69,153.16,147.89,148.32
12/04/2019,150.56,152.22,149.3,151.09
12/03/2019,149.77,150.72,146.44,149.41
12/02/2019,155.51,155.75,150.39,153.85
11/29/2019,160.27,160.91,155.5,155.62
11/27/2019,169.81,172.34,160.05,161.15
11/26/2019,170.0,171.62,164.32,164.9
11/25/2019,167.0,170.08,166.18,168.73
11/22/2019,166.12,166.97,163.37,165.86
11/21/2019,169.28,169.71,165.46,165.7
11/20/2019,171.59,172.53,168.57,169.62
11/19/2019,169.06,173.37,168.49,172.82
11/18/2019,168.0,168.78,166.47,167.36
11/15/2019,167.34,168.77,165.57,168.37
11/14/2019,164.83,166.61,163.51,165.95
11/13/2019,166.82,168.5,165.37,165.83
11/12/2019,166.33,169.33,166.18,167.97
11/11/2019,164.11,166.57,163.53,165.73
11/08/2019,163.58,165.1,161.4,164.95
11/07/2019,164.87,166.36,163.12,163.64
11/06/2019,163.25,163.96,161.42,163.91
11/05/2019,164.0,165.2,162.34,163.25
11/04/2019,163.7,165.35,161.33,163.55
11/01/2019,159.72,163.1,158.6,163.06
10/31/2019,160.42,160.7,157.11,158.27
10/30/2019,160.0,161.56,158.5,161.22
10/29/2019,156.75,160.69,156.44,159.52
10/28/2019,160.13,161.5,156.51,156.51
10/25/2019,157.68,160.23,157.11,159.19
10/24/2019,155.35,157.96,153.41,157.78
10/23/2019,152.52,154.43,152.06,154.05
10/22/2019,153.0,153.85,152.27,153.02
10/21/2019,153.13,153.43,151.82,152.36
10/18/2019,152.05,155.41,150.76,152.14
10/17/2019,152.39,153.89,151.08,152.08
10/16/2019,151.0,152.98,150.2,152.39
10/15/2019,155.14,156.4,154.37,154.53
10/14/2019,154.89,155.65,152.94,154.37
10/11/2019,153.88,157.67,153.88,154.95
10/10/2019,151.36,152.4,150.14,151.67
10/09/2019,151.1,152.48,150.39,152.11
10/08/2019,150.97,151.77,148.46,149.4
10/07/2019,152.18,153.8,151.7,152.62
10/04/2019,154.54,154.94,151.95,153.95
10/03/2019,152.8,154.63,148.8,153.49
10/02/2019,151.7,153.22,150.64,152.57
10/01/2019,154.49,156.73,151.94,153.8
09/30/2019,146.38,150.54,146.05,150.06
09/27/2019,148.0,149.44,144.19,145.88
09/26/2019,149.31,149.87,145.39,147.36
09/25/2019,146.15,149.8,144.76,149.06
09/24/2019,152.77,153.74,145.81,146.15
09/23/2019,150.0,152.19,148.63,152.05
09/20/2019,152.12,153.11,149.26,150.78
09/19/2019,150.35,153.45,150.35,151.69
09/18/2019,153.62,153.62,148.5,150.35
09/17/2019,155.6,156.6,152.22,153.79
09/16/2019,151.0,156.63,150.5,155.87
09/13/2019,154.05,154.25,150.56,151.11
09/12/2019,155.87,156.33,153.08,154.04
09/11/2019,152.0,155.49,150.25,154.43
09/10/2019,145.35,153.35,144.61,153.31
09/09/2019,148.1,148.72,144.75,147.44
09/06/2019,148.93,149.68,147.09,147.17
09/05/2019,149.11,149.2,144.36,147.9
09/04/2019,143.21,145.97,142.98,145.43
09/03/2019,140.0,142.9,139.21,142.34
08/30/2019,137.98,143.55,137.84,141.44
08/29/2019,133.45,136.93,133.45,135.73
08/28/2019,130.0,133.44,128.69,132.45
08/27/2019,134.59,134.89,129.12,130.56
08/26/2019,135.48,135.9,132.56,132.8
08/23/2019,139.0,139.49,133.0,133.42
08/22/2019,149.0,149.34,145.35,148.15
08/21/2019,146.5,151.48,146.25,148.09
08/20/2019,144.01,146.29,142.86,144.42
08/19/2019,147.24,147.24,143.81,144.18
08/16/2019,143.62,145.35,141.9,143.72
08/15/2019,148.74,149.0,141.16,142.35
08/14/2019,155.01,155.16,150.33,153.09
08/13/2019,157.6,161.89,156.85,158.0
08/12/2019,156.61,159.04,155.0,158.28
08/09/2019,157.98,159.53,155.74,157.5
08/08/2019,156.47,159.38,154.22,158.67
08/07/2019,152.8,156.29,152.19,155.7
08/06/2019,157.0,159.1,154.51,155.0
08/05/2019,157.2,159.52,153.76,155.76
08/02/2019,174.26,175.32,161.72,162.68
08/01/2019,175.21,179.67,175.06,177.4
07/31/2019,177.49,177.98,172.22,174.49
07/30/2019,176.2,178.53,174.91,177.23
07/29/2019,178.75,179.0,173.4,177.66
07/26/2019,178.39,179.28,177.17,178.31
07/25/2019,180.19,180.19,176.16,178.28
07/24/2019,179.22,181.02,178.7,180.57
07/23/2019,182.78,182.78,176.03,178.78
07/22/2019,179.25,183.5,179.25,181.87
07/19/2019,176.54,181.69,175.66,179.5
07/18/2019,173.48,176.98,173.04,174.33
07/17/2019,172.29,174.83,170.14,174.05
07/16/2019,172.66,175.24,172.24,172.29
07/15/2019,170.11,172.62,169.75,172.21
07/12/2019,169.26,170.0,167.54,169.7
07/11/2019,167.19,169.21,166.03,168.49
07/10/2019,164.46,168.74,164.15,166.57
07/09/2019,164.6,164.9,161.5,163.24
07/08/2019,167.71,168.91,165.07,165.14
07/05/2019,169.08,169.98,167.03,169.18
07/03/2019,170.13,171.74,169.08,169.46
07/02/2019,168.62,169.83,166.2,168.99
07/01/2019,170.64,172.99,168.41,168.77
06/28/2019,171.92,172.68,166.16,167.21
06/27/2019,173.38,174.9,171.31,171.66
06/26/2019,173.0,177.18,172.0,172.26
06/25/2019,175.06,175.41,170.28,170.87
06/24/2019,174.18,176.12,172.27,175.52
06/21/2019,176.65,177.34,172.87,173.39
06/20/2019,176.76,178.77,175.76,176.92
06/19/2019,170.42,173.805,169.22,173.42
06/18/2019,168.85,171.81,168.78,169.68
06/17/2019,167.9,169.92,166.77,166.87
06/14/2019,174.0,174.97,168.03,168.29
06/13/2019,177.27,177.37,173.86,174.49
06/12/2019,175.0,176.33,174.04,175.89
06/11/2019,173.91,175.9,172.65,175.07
06/10/2019,171.0,173.625,170.08,172.01
06/07/2019,168.21,171.2681,168.21,169.23
06/06/2019,170.75,171.97,166.33,166.92
06/05/2019,176.88,178.21,168.29,170.35
06/04/2019,172.35,174.56,169.1488,174.4
06/03/2019,175.49,178.61,167.13,169.07
05/31/2019,178.29,183.96,176.51,176.98
05/30/2019,192.03,193.76,189.15,191.09
05/29/2019,192.23,195.76,190.75,191.27
05/28/2019,198.78,201.57,192.97,193.59
05/24/2019,199.11,200.15,197.58,197.99
05/23/2019,201.16,201.59,196.22,196.7
05/22/2019,201.71,205.44,201.56,203.72
05/21/2019,200.82,202.89,200.11,202.24
05/20/2019,201.07,201.63,196.8,197.32
05/17/2019,202.92,206.38,202.7,203.64
05/16/2019,202.11,206.8,200.98,205.52
05/15/2019,196.6,202.3,196.6,201.26
05/14/2019,194.77,199.14,192.53,197.93
05/13/2019,196.59,197.05,191.37,192.04
05/10/2019,196.82,200.56,193.47,200.07
05/09/2019,195.12,199.0,193.22,197.69
05/08/2019,195.2,199.49,194.14,197.67
05/07/2019,200.53,201.58,192.91,195.13
05/06/2019,197.85,203.24,197.58,202.59
05/03/2019,202.09,203.33,200.83,203.28
05/02/2019,201.35,202.96,197.54,200.0
05/01/2019,204.61,205.44,202.4,202.46
04/30/2019,201.43,204.25,199.83,204.13
04/29/2019,199.85,202.54,199.29,201.38
04/26/2019,200.34,201.0929,198.11,199.71
04/25/2019,199.9,203.35,198.11,200.16
04/24/2019,196.65,199.1,196.62,198.49
04/23/2019,193.68,196.62,192.73,196.11
04/22/2019,187.5,192.3,187.04,191.56
04/18/2019,189.55,190.34,186.36,188.09
04/17/2019,190.78,191.85,188.02,189.07
04/16/2019,192.88,192.88,188.47,189.84
04/15/2019,192.68,194.24,191.21,192.14
04/12/2019,192.79,193.6,191.32,192.81
04/11/2019,190.99,192.75,189.28,192.44
04/10/2019,186.5,190.61,186.0,189.31
04/09/2019,185.14,186.58,184.49,185.7
04/08/2019,185.0,186.98,183.57,186.52
04/05/2019,182.92,186.82,182.57,185.79
04/04/2019,185.28,185.77,179.01,181.39
04/03/2019,185.76,187.51,184.26,186.23
04/02/2019,184.68,185.2,181.98,185.05
04/01/2019,182.62,184.5,180.75,184.29
03/29/2019,180.0,181.05,177.76,180.51
03/28/2019,178.46,178.96,176.76,178.0
03/27/2019,181.72,182.42,176.66,177.0
03/26/2019,182.73,183.16,180.84,181.44
03/25/2019,182.38,182.99,179.35,180.34
03/22/2019,187.4,187.75,183.15,183.7
03/21/2019,184.43,188.51,184.43,188.24
03/20/2019,183.15,185.48,181.36,184.85
03/19/2019,183.2,184.05,181.73,183.55
03/18/2019,181.71,183.9,180.81,182.67
03/15/2019,179.07,182.48,179.0,181.56
03/14/2019,176.33,179.86,176.0,179.26
03/13/2019,176.2,179.28,175.7,176.8
03/12/2019,173.77,176.09,172.5,175.13
03/11/2019,169.54,173.52,169.25,173.37
03/08/2019,166.25,169.62,166.0,169.13
03/07/2019,170.0,171.99,168.2,169.05
03/06/2019,165.83,170.31,165.43,170.12
03/05/2019,172.0,173.78,170.61,172.69
03/04/2019,177.5,178.04,167.62,172.32
03/01/2019,177.87,183.41,175.65,178.2
02/28/2019,175.07,175.7,171.26,171.81
02/27/2019,175.24,176.66,173.59,176.01
02/26/2019,173.84,176.06,171.93,175.12
02/25/2019,174.6,175.7,173.18,174.15
02/22/2019,171.5,173.45,170.43,173.38
02/21/2019,170.15,172.58,168.69,170.79
02/20/2019,169.85,171.12,168.85,170.76
02/19/2019,169.45,170.56,167.81,170.04
02/15/2019,168.29,169.7,167.12,169.68
02/14/2019,166.16,170.11,165.93,167.98
02/13/2019,165.42,167.65,163.33,167.03
02/12/2019,160.49,165.5,160.15,165.34
02/11/2019,158.41,160.56,156.91,158.97
02/08/2019,155.18,158.46,155.18,157.71
02/07/2019,155.69,156.41,153.76,156.3
02/06/2019,156.2,157.34,154.47,157.02
02/05/2019,153.4,156.68,153.0,156.2
02/04/2019,151.0,153.54,150.78,152.91
02/01/2019,151.09,151.95,149.44,150.51
01/31/2019,146.18,151.37,146.0,151.07
01/30/2019,146.91,147.54,145.27,146.38
01/29/2019,147.92,147.99,144.46,145.22
01/28/2019,147.9,149.71,146.37,148.11
01/25/2019,149.7,150.33,148.39,149.43
01/24/2019,150.96,151.49,146.9,148.15
01/23/2019,148.73,151.06,148.23,150.78
01/22/2019,147.35,148.76,146.5,148.03
01/18/2019,145.26,147.69,145.19,147.66
01/17/2019,144.42,145.16,143.53,143.9
01/16/2019,147.08,147.59,143.62,144.2
01/15/2019,142.09,147.2,141.38,147.12
01/14/2019,145.3,146.64,144.05,144.19
01/11/2019,146.52,148.04,144.51,146.7
01/10/2019,149.35,151.8,148.24,148.88
01/09/2019,148.78,150.96,147.72,150.34
01/08/2019,146.38,147.89,142.76,146.8
01/07/2019,139.4,146.17,138.94,143.74
01/04/2019,133.01,139.69,131.58,138.91
01/03/2019,135.09,135.72,129.33,130.67
01/02/2019,133.96,137.54,133.66,136.16
12/31/2018,133.52,137.13,132.91,137.13
12/28/2018,155.31,159.46,154.15,158.38
12/27/2018,150.22,154.49,148.87,154.3
12/26/2018,144.95,153.4,144.18,152.87
12/24/2018,143.77,147.19,141.91,144.56
12/21/2018,152.85,154.03,143.86,144.99
12/20/2018,156.57,157.23,148.81,153.07
12/19/2018,154.84,160.075,154.84,156.76
12/18/2018,155.01,157.0,153.13,154.4
12/17/2018,157.75,157.99,151.99,152.93
12/14/2018,159.42,162.49,158.45,158.58
12/13/2018,163.25,164.72,160.57,161.41
12/12/2018,166.0,167.0,161.66,162.62
12/11/2018,166.29,169.25,162.58,164.5
12/10/2018,158.06,164.53,157.77,163.36
12/07/2018,161.97,163.31,157.18,159.21
12/06/2018,155.1,162.8,153.0,162.5
12/04/2018,162.47,164.5,157.45,158.52
12/03/2018,168.47,168.89,160.87,163.63
11/30/2018,165.4,168.42,160.15,167.34
11/29/2018,158.59,162.22,157.3,161.48
11/28/2018,153.6,160.0,152.77,159.76
11/27/2018,153.84,154.96,151.91,152.2
11/26/2018,155.08,155.63,153.5,153.91
11/23/2018,148.52,154.0,148.52,152.99
11/21/2018,150.18,151.37,148.1,149.59
11/20/2018,147.18,152.45,147.18,148.4
11/19/2018,155.91,156.48,151.88,153.4
11/16/2018,157.49,161.4,155.01,157.01
11/15/2018,154.6,159.9,154.5,157.73
11/14/2018,152.54,156.16,149.13,152.3
11/13/2018,148.35,152.48,146.06,150.51
11/12/2018,149.26,149.57,145.04,148.13
11/09/2018,149.53,151.44,148.61,150.82
11/08/2018,149.67,151.66,147.52,151.65
11/07/2018,145.23,151.58,145.23,149.45
11/06/2018,142.57,144.47,140.97,143.02
11/05/2018,142.0,143.02,139.03,142.94
11/02/2018,145.0,145.37,140.72,141.35
11/01/2018,142.64,145.57,140.08,144.64
10/31/2018,141.32,144.28,140.44,141.39
10/30/2018,135.41,139.13,134.85,138.64
10/29/2018,143.33,143.33,132.65,136.26
10/26/2018,138.38,142.24,136.86,138.76
10/25/2018,140.7,143.42,139.25,141.61
10/24/2018,145.26,145.83,139.25,139.51
10/23/2018,144.45,145.88,141.99,145.41
10/22/2018,141.54,146.34,140.24,146.14
10/19/2018,146.2,148.66,140.22,140.46
10/18/2018,146.93,148.97,144.76,145.61
10/17/2018,149.75,149.75,146.84,148.16
10/16/2018,145.92,148.99,145.56,148.36
10/15/2018,147.4,148.35,144.0,144.04
10/12/2018,144.86,148.19,143.52,147.74
10/11/2018,142.77,144.74,140.84,141.49
10/10/2018,146.55,147.63,143.0,143.32
10/09/2018,149.68,151.49,146.58,148.86
10/08/2018,155.48,156.46,149.6,151.01
10/05/2018,155.08,158.6,154.65,156.54
10/04/2018,153.86,155.95,153.38,155.53
10/03/2018,155.0,156.7,154.44,154.58
10/02/2018,156.0,156.36,154.22,154.53
10/01/2018,157.62,158.29,155.35,156.17
09/28/2018,155.48,157.65,155.24,156.06
09/27/2018,155.74,156.85,154.05,155.83
09/26/2018,157.84,159.47,155.74,155.84
09/25/2018,153.62,158.48,153.48,158.06
09/24/2018,152.43,154.44,150.6,153.48
09/21/2018,153.19,153.46,151.81,152.09
09/20/2018,151.23,153.04,150.36,153.0
09/19/2018,153.04,153.04,148.6,150.75
09/18/2018,156.43,158.8,153.38,153.4
09/17/2018,161.22,162.47,156.1,157.01
09/14/2018,155.04,162.98,154.75,162.65
09/13/2018,154.5,155.72,154.5,154.6
09/12/2018,153.94,154.68,151.63,154.32
09/11/2018,153.77,155.14,153.6347,154.04
09/10/2018,152.57,154.26,152.0,153.79
09/07/2018,152.9,154.19,151.65,151.93
09/06/2018,151.05,154.24,150.08,153.83
09/05/2018,152.41,152.94,149.62,151.12
09/04/2018,151.72,152.89,149.9,152.77
